time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.002752447637380253	1.6928750723232032e-7	0.49725132076785755
0.2	0.010963551167695486	8.376880758497136e-6	0.4890952910817912
0.3	0.024490055781683562	7.790124090185953e-5	0.47579574257811225
0.4	0.043078364126805845	0.0003637394632799507	0.45777245032807384
0.5	0.06634352866872441	0.0011594543108223159	0.43557354744516874
0.6	0.09374338641154122	0.0028933854959451717	0.409841196341181
0.7	0.12455373445748942	0.0060826203651289205	0.3812740173070688
0.8	0.15785483417407656	0.01125778472040116	0.35058982343624384
0.9	0.19254376452182329	0.01887907791010697	0.3184918067266284
1.0	0.22738748890287974	0.02926360559561494	0.2856405727346187
1.1	0.26112292769778456	0.04253802876989065	0.25263348137461034
1.2	0.29259128059373285	0.05862219283707011	0.21999177829014616
1.3	0.32087240062534844	0.07724179428243699	0.1881551320635826
1.4	0.34537721085259254	0.09796309266632339	0.15748252374884467
1.5	0.36587162095221926	0.12024058637277601	0.12825801465550293
1.6	0.38243486204310045	0.1434688808792386	0.10069974858883858
1.7	0.3953761381408069	0.16703174839535037	0.07497059377978876
1.8	0.40513826826657134	0.19034371899611313	0.05118904250507542
1.9	0.4122151424455139	0.21288183875435254	0.02943930154084165
2.0	0.41709220373515143	0.23420712719254064	0.00977986670697416
2.1	0.42020908303610177	0.2539766020986823	-0.007749775640148111
2.2	0.4219434726028139	0.2719474936710228	-0.023124372093636037
2.3	0.42260199044987196	0.28797550686355045	-0.036329858893982055
2.4	0.4224138513032149	0.3020088974434039	-0.04736171374917177
2.5	0.4215380319805287	0.3140796258682574	-0.05622428150718357
2.6	0.420072941727146	0.32429220735233816	-0.06293064426913596
2.7	0.41806511094464666	0.33281103733307366	-0.06750266265810406
2.8	0.4155200360494234	0.33984712376827975	-0.06997090616183181
2.9	0.412416569249646	0.34564438202303815	-0.07037430464202754
3.0	0.4087170194707454	0.3504656555583288	-0.068759471261791
3.1	0.4043618028978946	0.3545789776911509	-0.06517975321754706
3.2	0.3992619907753812	0.358244682606083	-0.059694147674340246
3.3	0.3933335175392467	0.3617039143279406	-0.052366269860435806
3.4	0.38657678196194406	0.3651688902156879	-0.043263577421328185
3.5	0.3790982550132144	0.3688150141582234	-0.03245703719187661
3.6	0.3709668135034032	0.37277473885678386	-0.020021371500073867
3.7	0.3619982440284953	0.37713310425575064	-0.006035950577526704
3.8	0.3517588351309229	0.381925200588396	0.00941368530737763
3.9	0.3399442451404245	0.3871362557211571	0.02623377599960454
4.0	0.3268097656188686	0.3927052710891502	0.044319944742860495
