time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.002752315024165284	1.689318212445088e-7	0.4972514535280431
0.2	0.010961445965381964	8.35517519895145e-6	0.48909741447611144
0.3	0.024479541835328387	7.765694866903995e-5	0.4758064820780128
0.4	0.043045810483665944	0.0003623339633805619	0.45780633393919073
0.5	0.06626634937317459	0.0011539104828444911	0.43565603680973075
0.6	0.09358969266768098	0.002876365616639329	0.4100115085959059
0.7	0.12428406908415453	0.006039075708314476	0.3815875951510369
0.8	0.15742650657446294	0.011160940452871155	0.3511202913794226
0.9	0.19191767587352646	0.01868642629456246	0.31933225760653167
1.0	0.22653615159862023	0.028913698054045193	0.2869040616243069
1.1	0.2600370290279641	0.04194874291075747	0.2544526591540919
1.2	0.2912815736728355	0.057690855751844926	0.222517665618875
1.3	0.31936484305302115	0.0758471714386343	0.1915551062036332
1.4	0.343701957582462	0.09596890777009515	0.16193765660714973
1.5	0.3640489601902688	0.11749999552630307	0.13395995390609672
1.6	0.38046100154191487	0.13982921462736805	0.107847370547997
1.7	0.3932126911080165	0.16233885419041227	0.08376667449959868
1.8	0.40270935614618275	0.18444536306945916	0.061837192800967666
1.9	0.40940946655372484	0.20562981570329267	0.042141392482795886
2.0	0.41376735411951693	0.22545793369255235	0.02473413345021269
2.1	0.41619704295193527	0.24359073137267348	0.009650182286493586
2.2	0.417051466411523	0.25978758504038524	-0.0030901320340051934
2.3	0.4166114316245574	0.27390378260434567	-0.013477011056379114
2.4	0.41508778366458016	0.28588440588124026	-0.021508768900394323
2.5	0.4126321315397521	0.29575577927025476	-0.027190565089328975
2.6	0.40935014693424304	0.3036151824174918	-0.030533937133137033
2.7	0.4053056784734584	0.30961981632006946	-0.03155682227118223
2.8	0.4005077758078641	0.3139757632435714	-0.030283833563587034
2.9	0.39489356834337147	0.3169267489663836	-0.02674664982681035
3.0	0.3883408958026127	0.3187426317758137	-0.020984475365630754
3.1	0.3807364347305676	0.3197077829176255	-0.013044609545729583
3.2	0.3720755249895356	0.32010950322907294	-0.00298322683769405
3.3	0.362512600838542	0.32022650195440144	0.009133501973689668
3.4	0.35228893952902773	0.3203172960073113	0.023227828944146503
3.5	0.3415438087542371	0.32060838592767016	0.03920830446719462
3.6	0.3301191294123351	0.321282277530214	0.05696709983610708
3.7	0.3175133431909157	0.32246608499324775	0.07637686795740406
3.8	0.30308018376403145	0.3242224444665645	0.09728733574746509
3.9	0.2864084275677333	0.32654517266538535	0.11952192599549616
4.0	0.2676322297841677	0.3293619051136264	0.14287478895640082
