energy	weight	density_proxy	mz	ipr
-1.9737792083029726	0.003987900245696096	110.8815238309847	-0.039572850960940806	0.014949546443609452
-1.9673779111980556	1.547495349228103e-29	155.98318410761337	-0.0413065559512478	0.013773539865097177
-1.9609573133567828	0.0009353714685973182	67.6369620790747	-0.040545297502182095	0.014053582949500662
-1.9378082803553547	2.1273361304831295e-9	77.88317176564291	-0.040782011884649416	0.0289885283085572
-1.935277825032679	8.69712028580283e-7	214.93796862484987	-0.04321698474985258	0.016213855091745305
-1.9285032701107907	0.0002403162178147131	145.95331030051756	-0.036818136928782386	0.013436245015809685
-1.9215748127756633	0.0030833695570806055	90.33949220459439	-0.040641374733687986	0.013516233706526897
-1.906364558112382	5.023582070641991e-35	89.41965270146936	-0.04267549985429396	0.021437012993174905
-1.8992083649135019	1.0518519100591804e-30	92.69400810297715	-0.04341261649299058	0.018726176020006584
-1.884788190438453	4.779736920413283e-31	84.5717855453667	-0.04213083076577594	0.009299225359256797
-1.8755598160848013	3.6032838110260283e-31	164.12356380142123	-0.042490492780309044	0.013915520602701065
-1.8726022498356771	1.2657030528280989e-30	76.52280293913904	-0.043311885664589385	0.012535766579655602
-1.8494238157923046	0.0019722116245401503	70.04148030274195	-0.045294526079065554	0.011917228931389771
-1.8440477419732597	0.0001162206554512387	241.66297399829628	-0.044148329974857604	0.012352370025593752
-1.841147827266176	0.019233596839271363	61.21070858077364	-0.045121221342747424	0.016023313023832173
-1.8113737206071976	0.0002843072683361332	44.13133001449031	-0.04708397594398142	0.027313065054829746
-1.7958285495706408	3.5250342738593865e-31	63.69576221249313	-0.04832527501843987	0.021440249940388324
-1.7799744574454213	3.370910549388095e-30	38.985532934822906	-0.04897950396737456	0.029799327269503767
-1.7445274681324658	3.8782003571901944e-29	40.942432414997214	-0.05109426867173811	0.02023374609402126
-1.7311253812662688	0.020928855382853592	63.69912878320597	-0.051921351509006584	0.023086702826270657
-1.7131298644571187	0.015002413419315035	29.954050945945482	-0.052982605389952676	0.02229790372336397
-1.6643564489569407	7.286945010369797e-30	18.21259661631473	-0.05603767842021414	0.03439992517279531
-1.6033157593004486	0.19254578630236174	1.6777386181303833	-0.06000298894935935	0.054902308237076036
-0.472275645435392	2.0349531856329676e-5	1.6663725348758756	0.004817422236449891	0.08322876761290063
-0.40310394703064567	2.311210710171025e-33	15.080519665343513	0.004608819458613342	0.06442062451321806
-0.3396542209498557	1.0483825995875258e-5	29.905490331582396	0.00457096668116299	0.021356317392975485
-0.33622659515229	1.598458005653076e-5	39.51683613403114	0.004732543654774393	0.02092136441973869
-0.28904288169140635	1.081465024637146e-33	35.850080815708104	0.004534031404176221	0.023550184287552272
-0.2804387153346334	7.608491650615971e-33	129.06355859571758	0.004592437516374958	0.022254484710306666
-0.2735466407558464	8.08304235016792e-34	83.36025428270686	0.0033573043921719045	0.05202194437916781
-0.256446466064169	6.747009462752067e-5	66.232613612855	0.00460479797729639	0.017021926538726053
-0.24335003683363876	8.812016154637626e-5	59.66342915424824	0.004482282870191704	0.014728261497917004
-0.22292509412241573	2.0338487459428955e-7	75.97657938488427	0.002870075407629784	0.022422240962102227
-0.21702613522879888	9.62091485673989e-7	111.9824512274207	0.005120639267734185	0.022914411067195297
-0.20506515287199356	9.50608431080814e-5	75.52162884401777	0.0019741551284460507	0.03257980721365262
-0.190543655565512	7.75780123008373e-33	80.05504406273779	0.0025692601809425217	0.023923213381705874
-0.1800823423143898	6.172686112297029e-33	89.46634718791424	0.004666240350948286	0.025652531730131035
-0.16818888125244857	1.0148621626903096e-32	78.59636840848881	0.001665159092483312	0.022093548961260596
-0.15463587397878678	9.870758126709441e-32	102.35555901792766	0.0011686290492844559	0.01775327233309245
-0.14864915112748586	1.0711157602657791e-32	106.77779039068498	0.003719092441848648	0.02112461291607801
-0.13590538711740596	1.9536149641592493e-6	100.91298363162001	0.0001061924882230815	0.018332757149584135
-0.12883009585803765	1.1061986530366736e-5	146.9149632292414	0.006577578772608825	0.02894299091270289
-0.12229206988926723	0.00027389898322244634	118.21620695546471	0.0008024060347139872	0.017733188764701386
-0.11191194181209152	0.00012775856531225708	89.97666108435851	0.0029051384035457123	0.014468570280616167
-0.10006408347704773	8.895151810377859e-10	159.14454087708347	-0.0003097379442903031	0.05550797412879966
-0.09934474981808705	1.5108006665839226e-31	244.8625491249667	0.0007116713099127262	0.019104460750363574
-0.09189623581252272	6.164164374079167e-5	127.10591978487642	0.0007008025043211755	0.01301980325403551
-0.08360984145673811	4.8178986352687805e-5	83.54484669895471	0.0001369323050542659	0.012881791059079033
-0.0679569974390681	3.9591079445219025e-33	87.52701214108113	-0.0021401977543147183	0.030485466046454673
-0.060759752654708815	5.673311903635319e-32	241.21852008351738	0.00461032509486952	0.027020884065451983
-0.05966576010245093	1.265761468270613e-33	145.57362026911073	0.000123986708215975	0.012021034472578289
-0.04702099973846785	2.730776820843095e-32	90.3559730932418	-0.0009009048195937931	0.012150038013277369
-0.03753108619510312	1.8518901214399566e-32	157.1605955983756	-0.0019277474758640223	0.01509219092477955
-0.034295163517338946	3.341139392479683e-32	329.6805887607623	-0.002004366335873045	0.012632773891833982
-0.03146460831262357	0.0004325091161959569	80.74720771337083	-0.0016679034588868713	0.03136847863815089
-0.00952650517438522	0.0012804860410966683	77.14345518568437	-0.0010040677247839802	0.007546148033435681
-0.005538883373469654	1.822841283211929e-5	274.4762522122858	-0.004052201534682588	0.009991310149426193
-0.002239900290064817	9.39863031691434e-5	265.51724156068815	-0.004026197990465212	0.008359834600917252
0.0019935841538523645	0.00024345531293600096	325.1445781765011	0.004071267385697144	0.014479558717520649
0.0039112095061265935	0.00010516859840191991	252.75905995930606	-0.0010009256902424116	0.010414867755207485
0.00990625798766864	0.0018350038103706753	84.81482257627874	0.0035712973953852672	0.012724811927599734
0.027491993374433192	8.324909091675911e-6	95.39870434544736	-0.00486580438514498	0.032949604971233254
0.03087090330148568	4.2335079438039197e-32	306.62952380770486	-0.003643254527791878	0.013583324766435857
0.0340145225006704	6.814501997477835e-32	142.80986590338824	-0.0038551667212504345	0.012356634802029606
0.044875537976746926	9.68840066204801e-31	86.17447859575672	-0.002607335527246915	0.012218600870329508
0.057223250102980266	1.6572460764013394e-31	137.27271556409866	-0.0039674072041883945	0.01193228715393704
0.05944507564329154	7.83969754861734e-31	209.4495942933391	-0.0070483632105223775	0.028564494795454122
0.06677208693290008	3.24801358351124e-31	94.79670793093665	0.0005134934223589935	0.03051650890963392
0.08054285470812028	0.004749844631216681	91.18147999628876	-0.005172355111711983	0.013584649330731497
0.08870636569303211	0.0038069997007185944	138.78707213313302	-0.0058178729730443204	0.012356677466835416
0.09495341881369834	4.87809677299688e-32	288.7216934835835	-0.00791563943045459	0.01892456596361456
0.09563345169016976	4.41272775399753e-8	133.37748037380203	-0.0070228200005432095	0.05547675616781246
0.10994845391553731	0.0008338589054885233	83.84718179615862	-0.005825413798267072	0.015117298381921865
0.11948637026365518	0.00038079772573058543	118.1428703437504	-0.0054851294578221466	0.013574427770610782
0.12687710982325962	3.76060009103388e-6	137.14923933379825	-0.010230551728509063	0.018745927670836198
0.13406902496677267	8.468522739741728e-5	108.19289927422253	-0.0026393714354526754	0.02840768380072391
0.14536261130641018	1.3599738814582925e-31	118.25135810569638	-0.008987968337525482	0.01766118212395956
0.15098214995779682	7.438368754083336e-33	114.52547963899897	-0.007190741964729477	0.01863554857100449
0.16282597409960076	6.004012454855261e-34	76.24700014036812	-0.010513295890733715	0.020208277213581635
0.17721269012748309	9.675212771802829e-31	84.06016749184263	-0.0092129456122991	0.020437729121338566
0.18661845583828018	4.3046712689708226e-30	91.68330331806429	-0.00891829930342175	0.02782951073801842
0.19902691286618257	0.019154674551442694	77.2250832695451	-0.01181978865979381	0.03277784781473949
0.21251677689310164	0.00019346345059283236	105.4029391999377	-0.01256850882271937	0.02021525411550215
0.21800171580034194	0.000704511430714868	75.54665738956821	-0.010787062305164907	0.024429267286664343
0.23899048293262481	0.0012792501230541769	61.80640797860762	-0.011591636515481854	0.014701405065065254
0.2503608200649392	0.0016811225462310462	74.35110322022472	-0.014496781221795554	0.017216478689013458
0.2658898820454542	1.2594482603089622e-29	83.73827140729773	-0.015838564274183176	0.04567130354739424
0.2742447618562872	4.1040816768254245e-30	126.57100807582151	-0.014672374404350291	0.0210112551626633
0.28169128894269496	2.6514646240045865e-30	37.635346992841654	-0.016487912549988347	0.02503265302329175
