energy	density_proxy	mx	ipr
-0.6671760690810172	56.30265386896592	0.06629189909963762	0.14570951363957887
-0.6612231710029434	234.69760334980782	0.09462697409537842	0.23124459157156774
-0.6586544652322592	371.05762851502453	0.07758598811883763	0.1174316015125753
-0.6558331726676335	346.439364413398	0.09080600154233288	0.1053259629900924
-0.6528814492143293	187.38947531886112	0.11426438584689624	0.3087352074393011
-0.6451602146661406	41.36653763671927	0.11940865855305419	0.09538619428640206
-0.6045331920417327	23.544241010363567	0.21004377789021095	0.18277367846938672
-0.5602137515748202	9.659119319805543	0.304105527759273	0.20743658190758926
-0.39747497754187666	11.641539617522117	0.006407944063534731	0.10324310262770542
-0.388415169453455	99.98662167122994	0.027995251564546374	0.24205068447970324
-0.3774723015181154	68.83342352097746	0.0532051745505298	0.19540390082987957
-0.35935951745046424	73.30482541231565	0.0918404407463131	0.16813173998558528
-0.35018896800288424	63.72908571123617	0.1155437907293552	0.11930393837158927
-0.3279766727465212	54.53382225087614	0.1558428391389622	0.14736364810084066
-0.31351448018137695	81.67198616404745	0.18388850988217825	0.08991638307556399
-0.30348847190880957	67.77068868312408	0.20509706268953712	0.12817816558727965
-0.2840031967805041	34.1282900814127	0.24784324868519894	0.11278619816126441
-0.2448860633137988	3.6160740416858963	0.3273417758904789	0.14042015303881325
0.2690828232910192	3.891286118083089	-0.2837591542361386	0.08365361703074904
0.2690828249429281	66.6888059876727	-0.28375913215227655	0.08496645061526165
0.29907286390397747	66.68880897634095	-0.2206910984648887	0.08985544914739099
0.29907286421187856	55.080643833480465	-0.2206910940347914	0.08976911590153105
0.3353832600940872	55.080644139637876	-0.14552043158890887	0.09845093667664226
0.33538326020016246	64.51038940520593	-0.14552043003175535	0.0972695456764985
0.3663860182302612	64.51038946384693	-0.07745622695871207	0.12021777969302892
0.3663860183081544	85.07238998189723	-0.07745622584333892	0.11923545229196626
0.3898954082970688	85.0723901171782	-0.02350681469558885	0.2357393828081338
0.38989540833757774	9.029512181162836	-0.023506814106385585	0.23427827223270395
0.6113913163675352	9.029511826611762	-0.19043690016182607	0.08764140708737483
0.6113913251052598	48.75575498477478	-0.19043680643431504	0.08768316557331246
0.6524121148481361	48.75576167609191	-0.10641775883057372	0.08139227035018205
0.6524121179561021	227.25353707886043	-0.10641771323829882	0.08185529137272529
0.6612128579551882	227.25352851992767	-0.10752518525199015	0.09300337639835322
0.6612128613946121	156.71990651999988	-0.10752515288473743	0.09325054528077283
0.6739744786351034	156.71993581419613	-0.05701948383248006	0.1536021372194539
0.6739744796891165	124.32951868657125	-0.05701947279091324	0.15707700581274242
0.6900607630599784	124.32952066060412	-0.03089128383974079	0.2414552148468365
0.6900607638585827	1003.2477035989655	-0.030891277329154455	0.24147037141804434
0.6920542886796488	1003.2461178631769	-0.021304422556606948	0.09599646501080175
0.6920542926292296	116.79596060733456	-0.021304374439555844	0.09527107105138528
0.7091781685604261	116.79596309336083	0.018341100456527745	0.07929931211150518
0.7091781721455216	53.72358631862423	0.01834114439847538	0.07932390978625484
0.7464057651720594	53.72359067132506	0.09126477313173098	0.13703255268212863
0.7464057657409642	10.984533690060172	0.09126478011126264	0.13702486091253557
0.9284799484220763	10.98453364898002	-0.1441853594972341	0.1178194436377197
0.9284799496719053	40.253408490920435	-0.14418534463418828	0.11779488895831988
0.9781651819210263	40.25340762356594	-0.040492265555349356	0.19758159395442065
0.9781651842414407	331.01206946636535	-0.04049223380869664	0.1972682443556129
0.9842072576774308	331.01201868536555	-0.03272770025281015	0.12335492963564594
0.9842072609247682	162.23226229193335	-0.03272766615863821	0.12330055471588684
0.9965352618101787	162.2321684589155	-0.005561711673952173	0.22854740594152403
0.9965352721878765	212.59211950318388	-0.005561628317601549	0.22854784981341844
1.0059429482506446	212.5923238793291	0.006202462613972696	0.10898961009575446
1.0059429495842402	433.62168320957346	0.006202439960937293	0.10895498192646828
1.010555263726191	433.61959028795366	0.02526090713033987	0.07498233244381464
1.01055528732173	130.44055717003943	0.025261121019305752	0.07499927686318508
1.0258879182578091	130.44074116205724	0.049722925899072346	0.1865174361434322
1.0258879202260098	485.950254569401	0.04972294884305468	0.18625980063743838
1.0300035658599946	485.9494635219293	0.06934604758420362	0.11715229550686575
1.0300035745278069	38.2245884245137	0.06934614110621604	0.1170455130356039
1.0823259081645984	38.22459359844675	0.170088962532426	0.13452886261998825
1.0823259097502609	11.215533695737427	0.17008898351933383	0.1347643318712695
1.2606500124165538	11.215533779106371	-0.07293085673570074	0.1648798380647088
1.2606500126766715	47.75966969217845	-0.0729308536565371	0.16490399506490583
1.302526348934173	47.75966745701514	0.01959912393525283	0.24726835502748357
1.3025263511541127	242.7757400903001	0.01959914743617544	0.247268465116814
1.3107644043480133	242.77567287242434	0.027265480905095403	0.07409534047928826
1.310764408848843	164.30695567049435	0.027265535406557184	0.07486377864583155
1.3229367435641988	164.30697325973986	0.056362240240012226	0.10607215084813905
1.322936746761966	254.9494904757711	0.0563622783617694	0.10476426443475842
1.330781434668573	254.94956046900154	0.06800076847347117	0.16381265563889
1.3307814357126777	198.0498882478545	0.06800078006788986	0.166062594170484
1.3408799003516085	198.04984351747405	0.10848988551124103	0.11077035258234746
1.3408799036764938	106.25203396547093	0.1084899190269826	0.11086615581992726
1.3597030694275996	106.25205094144485	0.13189988139709596	0.07286751699287965
1.3597030697450923	49.64579814368326	0.13189988942606867	0.07320932103762412
1.399988452577482	49.645786184638375	0.2171599387088464	0.0915855779485619
1.3999884625992163	9.055889372374187	0.2171600467625453	0.0916424332800274
1.620839207015934	9.05588977989917	0.05206819856768763	0.2814090480018893
1.620839207099142	111.21911683264064	0.05206819979719687	0.2807832673922789
1.6388217270804437	111.21911664258803	0.09409144665077679	0.16795247452588735
1.6388217271943804	70.45276306717466	0.09409144833952596	0.16777296202404027
1.6672095420209743	70.45276287708327	0.15362365102341896	0.09665272491460856
1.6672095422115052	58.99591705976294	0.15362365390429036	0.09570300420248934
1.701110193111354	58.99591668932374	0.22426178758820087	0.10240475147325663
1.7011101935147492	65.0976084079516	0.22426179353104023	0.10245984288874486
1.7318332879978275	65.09760461769771	0.2942268824583744	0.08788047115370538
1.7318332901900495	7.223066353173742	0.2942269121163901	0.08871377247039658
2.0087240020255646	6.761872849938461	-0.1908847898429338	0.15076897087349428
2.027609333955528	43.810688065617995	-0.1534146192713341	0.15761545195368537
2.0543749627455714	36.0024553739762	-0.09909481498425655	0.1279419731107883
2.083161100612134	38.069296001512356	-0.03765751471552706	0.20727262324709947
2.1069107385560972	54.92190163188821	0.017205520819705118	0.21388306235138113
2.119576445685306	8.644354396014583	0.0487237290334703	0.16956959170503955
2.3382756165303373	7.11900761306242	-0.14154326338079654	0.6908081888029247
2.400514479285701	27.909044611750573	-0.024928177967430423	0.12369339776726306
2.4099369731916807	126.23300344353035	0.01076098674506216	0.2007005391119918
2.4163581964233884	80.46978578561227	0.03884769233767015	0.29308724199754765
2.434791022204914	106.84228715369052	0.07381261493901493	0.2937435048597923
2.435077376378073	8.38327791269755	0.07582593996761167	0.2891152980182596
2.6733611878164756	8.393345644463981	-0.06606450483606822	0.39985128452261764
2.6733613795299203	46.31429214067511	-0.0660623430586494	0.22451401566614357
2.7165444020589646	45.242096647401745	0.03855351938007277	0.17393075222206406
2.7175679956730043	81.61442414684996	0.04537128191661766	0.3276499093627288
2.741049874233851	85.0169607279317	0.09802037051737002	0.2699695595226837
2.741092713363164	8.522684013777228	0.0981545800419713	0.26875512170725957
2.975717732008107	8.524053264246575	-0.05474926703145103	0.2689395761985653
2.975722875564148	61.08728463601514	-0.05470502894304291	0.27237054370413727
3.0084577696757964	47.103980664870775	0.0095180021903002	0.45407363594009403
3.0181821321231497	60.925449965250195	0.049309346812182256	0.43248540566409893
3.0412847738446738	86.4774287875153	0.10091976907782953	0.26733573777927055
3.041309554249844	8.529392098289732	0.1011417523339328	0.2632481087289008
3.27576807311767	8.529949070295352	-0.05285416310251939	0.2723230745444485
3.2757775426889295	56.89767561891346	-0.05282482680357863	0.27264802570491
3.310918893924402	56.00862117151117	0.0215289226175656	0.3369712871022962
3.3114863310534126	64.73138299523956	0.02535318268307788	0.17902490626395068
3.3418158083337093	65.93946958587273	0.10443435385672577	0.2163097082353332
3.3418171786104347	8.356352924537529	0.10445036870983637	0.39978580685492193
3.5811546704020185	8.354784543361607	-0.031573022206768324	0.29987124016683103
3.581200969972131	62.21324506028987	-0.031236658783271823	0.3002092663455455
3.61330216565101	55.3872033896782	0.033145222620450096	0.27634269916660237
3.6173103937668105	164.80366995293656	0.05050552612434677	0.22781648996656628
3.62543781773067	41.569531270991995	0.08313410625418828	0.14889025258088132
3.6654225552189565	6.9317414069759025	0.15931434508127085	0.6692863240828024
3.913965603546116	7.877791017015416	0.03501988482435314	0.1766051615041851
3.9193008309538873	72.29950772944925	0.04769913526688364	0.26279526288013966
3.9416283091828426	40.37425998311925	0.09819299086984805	0.20626019925741168
3.9688373426035426	36.961785721991376	0.1562714354770391	0.13212363168153748
3.995738248974254	42.190344892984875	0.2138982300527001	0.1719350302162979
4.0162415533316835	22.87945339115951	0.25974340330175616	0.1627291189624976
