length	boundary	density_energy	density_energy_per_site	observable_energy	observable_energy_per_site	ipr_energy	ipr_energy_per_site
4	open	-3.0153724208018677	-0.7538431052004669	1.3346185097033234	0.33365462742583085	3.613350807029002	0.9033377017572505
6	open	-5.020301354283797	-0.8367168923806328	0.729556928558837	0.12159282142647283	5.918003829305292	0.986333971550882
8	open	-7.0253316875655925	-0.8781664609456991	-0.9968451979325985	-0.12460564974157481	8.22265685317249	1.0278321066465612
4	periodic	2.032150842657485e-15	5.080377106643712e-16	2.032150842657485e-15	5.080377106643712e-16	4.609306047981483	1.1523265119953707
6	periodic	-6.015094395835762	-1.0025157326392937	2.005074852393369	0.3341791420655615	6.9139590716015995	1.1523265119336
8	periodic	-8.020125527678552	-1.002515690959819	4.010063383544086	0.5012579229430107	9.218612095468778	1.1523265119335973
