time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
0.0	4.440892098500626e-16	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.9999999999999998	0.0	0.9999999999999998	0.0	0.0	0.0	-2.2204460492503126e-16	-2.2204460492503126e-16	2.2204460492503126e-16	2.2204460492503126e-16
0.05	9.993670576895345e-5	0.9998001515478815	0.9999999887662002	0.0001498919596652541	0.0	0.0	0.9999999775324006	2.246759957229016e-8	0.0	0.0	0.9999500478697959	0.00999508685310457	0.9998375537373226	-0.014998063259281854	0.9999500366343125	-7.493080755566662e-9	4.6826221392284246e-15	7.493080755568125e-9	7.738332598617081e-7	1.1815894311371102e-8	8.050654389607935e-7	1.7284016428496885e-8
0.1	0.0003997067873437568	0.9992009856128448	0.9999998204936297	0.0005991766912341804	3.371231196955913e-8	0.0	0.9999996409872915	3.590127073183404e-7	1.1365199783328797e-15	0.0	0.9998004057756968	0.01997813810538984	0.9993502973832777	-0.029991254612160338	0.9998002261618353	1.497116434258961e-8	-3.373629313399845e-10	1.4974964958899535e-8	1.0372931468847856e-5	1.8954418741147668e-7	1.0873197166849796e-5	2.7726931980866327e-7
0.15	0.0008991898482405518	0.9982036395094304	0.9999990931467585	0.0013467388772772373	2.3950035588074307e-7	0.0	0.9999981862943393	1.8137056035699536e-6	5.736042046700258e-14	0.0	0.9995517138115756	0.029936773340813433	0.9985384762394812	-0.044974712029835495	0.9995508057386736	2.0196094098854194e-7	-1.8649327484406436e-12	2.0196094099715245e-7	4.650828530502568e-5	9.633837620892427e-7	4.904526097824128e-5	1.4093508324170044e-6
0.2	0.0015981842419135162	0.9968100056365418	0.9999971422326256	0.0023907166027370245	8.40909963020692e-7	0.0	0.999994284473418	5.71552587460246e-6	7.071295659074615e-13	0.0	0.9992050295607713	0.039859014751784	0.997402492605235	-0.05994359215613382	0.9992021649774968	7.768625068591887e-7	4.705360653877918e-9	7.768767566238715e-7	0.0001333639433846254	3.0578293946080005e-6	0.00014139718313172623	4.474830712283384e-6
0.25	0.002496405574843514	0.9950227268137816	0.9999930490564172	0.003728516357906659	2.1491949504925613e-6	0.0	0.9999860981611499	1.3901834231177537e-5	4.619038935222723e-12	0.0	0.9987618144822406	0.049733070064836585	0.9959428962728243	-0.07489307864156414	0.998754837717802	2.050546158308692e-6	2.1498364693989183e-8	2.050658851939798e-6	0.0002994515889534616	7.496175170340863e-6	0.000319098450539524	1.0976957247838394e-5
0.3	0.003593484588138421	0.9928451897736698	0.9999856520942286	0.005356826007254138	4.5616295348937064e-6	0.0	0.9999713043943197	2.8695584871994307e-5	2.080846401361457e-11	0.0	0.998223915326355	0.059547418368666505	0.9941603717710442	-0.08981838932597612	0.9982094909692321	4.419507894409946e-6	6.341147503165571e-8	4.419962787616829e-6	0.0005760298040174453	1.5600371155646527e-5	0.0006168300925991769	2.286677372170744e-5
0.35	0.004888964600388049	0.9902815168309648	0.9999735613038127	0.007271631186101208	8.559366617293475e-6	2.1603588104093633e-8	0.9999471233066299	5.287662010667966e-5	7.326275688923794e-11	4.66715018971336e-16	0.9975935410336324	0.06929087384441449	0.9920557228763698	-0.10471478196856057	0.997566911467336	8.363497719748362e-6	1.5007601797988467e-7	8.364844106103159e-6	0.0009958196014121536	2.8984893644774627e-5	0.001071488669857825	4.254261626455069e-5
0.4	0.006382297863575514	0.987336555756271	0.9999551751509285	0.009468234927373868	1.4704828144749535e-5	6.615584597104562e-8	0.999910352311124	8.964747263994243e-5	2.1623197076661804e-10	4.376595956144713e-15	0.9968732356693945	0.07895264217617781	0.9896298550178265	-0.11957755828902288	0.9968279903719443	1.4442607697775917e-5	3.089577764624201e-7	1.4445911948350397e-5	0.0015919192645275715	4.9542627803631206e-5	0.001721079567131918	7.284066883027265e-5
0.45	0.008072841719768254	0.9840158678873998	0.9999287000912963	0.011941280288036734	2.3638747385270022e-5	1.4977876486390732e-7	0.9998574052662696	0.00014259417491745466	5.587903779446103e-10	2.243367840415764e-14	0.9960658480269514	0.08852237067968198	0.9868837562804057	-0.1344020661585235	0.9959937067059226	2.3293950328733234e-5	5.765582226344189e-7	2.3301084552045608e-5	0.002396874754492068	7.942389169791376e-5	0.002603753609757929	0.00011701697298964388
0.5	0.009959853834849739	0.9803257145178632	0.9998921722168401	0.014684775717286724	3.607678243177623e-5	2.957650451214625e-7	0.9997843560605111	0.0002156426378670138	1.3015342306297179e-9	8.747696191570075e-14	0.9951744985893275	0.0979901919330461	0.9838184777601653	-0.14918369985967403	0.9950651101742791	3.562780445198704e-5	9.995624855240098e-7	3.564182339936461e-5	0.0034418830973934923	0.00012100759038408127	0.0037569640964386494	0.00017871910019615252
0.55	0.012042486758288205	0.9762730416080775	0.9998434807503549	0.017692122887756054	5.280577663899564e-5	5.363532904849446e-7	0.9996869859989853	0.0003130112122754616	2.7884500464474977e-9	2.8767485221402736e-13	0.9942025445736811	0.10734676060877212	0.9804351140407727	-0.16391789841761048	0.9940433040193918	5.2223331015903006e-5	1.635933152782939e-6	5.224894812029187e-5	0.004756115798639273	0.00017686555287561682	0.005216731162618405	0.00026194844941266303
0.6	0.014319781725501756	0.9718654628708122	0.9997803930552606	0.020956146696533215	7.467970997352678e-5	9.146490626632448e-7	0.9995608343377314	0.00043916008436662	5.577059081730076e-9	8.365829078307523e-13	0.9931535437935859	0.11658328329572103	0.9767347845470525	-0.17860014208513036	0.9929294285582465	7.392386469135716e-5	2.5559413953630717e-6	7.39680377414638e-5	0.0063661537919226735	0.0002497209255743031	0.007017005339576402	0.00037101336478567726
0.65	0.01679066166763728	0.96711124128837	0.9997005808166404	0.024469127134592157	0.0001026153661069384	1.486668512647406e-6	0.9994012512851281	0.0005987381827288342	1.0529913361261002e-8	2.21018326649725e-12	0.9920312180632435	0.12569154123724305	0.9727186164879399	-0.1932259471405442	0.9917246460134851	0.00010163180965458501	3.843131225007504e-6	0.00010170444627093954	0.008295527372472881	0.0003424018724041862	0.009189124757171534	0.000510474175610006
0.7	0.01945392338530046	0.962019269124839	0.9996016470461396	0.028222832721154993	0.00013758774604067845	2.323481230861649e-6	0.9992034527773551	0.0007965282868062969	1.893038786055423e-8	5.398565030166364e-12	0.9908394168365533	0.13466390605057715	0.968387730032652	-0.20779085922419305	0.9904301271947057	0.00013630316927859567	5.59521046627485e-6	0.00013641796192419612	0.010564355219086049	0.0004577920114784313	0.011761361157934486	0.0006850814472355582
