time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
2.2	0.6376646084237761	-0.16670436926847193	0.971315637750627	0.2284966928012811	0.048875389414412204	0.032681641535201894	0.9434540681389073	0.05221073862112303	0.0023888036904104364	0.0010680896934354336	0.6367044224498782	0.42524512704317974	0.15485232951747996	0.5954418364318174	0.6152480999810445	0.10000642204628898	0.07450740324561045	0.12471021445296483	0.06189405681098653	0.03975907376423832	0.08364261572921255	0.05706149323786858
2.25	0.568026878125092	-0.07311059649789592	0.9698009049202908	0.2341274536700159	0.050389230656202856	0.03457788680623983	0.940513795184215	0.054815664562005435	0.0025390745661240137	0.0011956302559851344	0.6742200645602369	0.4030298777612421	0.20221085745741718	0.6182515695776839	0.6504800028893537	0.11030576384176918	0.07681909476425174	0.1344192503219507	0.06337997789941499	0.0407779871348643	0.08539635605307677	0.05848855940168074
2.3	0.5026635960548794	0.02067479813704431	0.9682402221806162	0.2397534919453713	0.05192125102726023	0.03653494664868701	0.9374891278483691	0.05748173689999922	0.0026958163082357717	0.0013348023266224064	0.7099543489024184	0.38013250382165736	0.25106459798060266	0.6362453192532419	0.6839894287420101	0.12115969103369165	0.07829178755225637	0.14425420177418496	0.06488285040117991	0.041781777047400936	0.08713911423020498	0.05986910835641157
2.35	0.44157054458068995	0.11367094479228122	0.9666384778458756	0.2453565123921752	0.053448246361980985	0.03855783125237438	0.9343899468521915	0.060199818173251624	0.0028567150391710138	0.0014867063508865784	0.7438135548884979	0.35665536577706786	0.3009606039501096	0.6492990871246386	0.7156581514039393	0.13245164190620676	0.078869390341612	0.15415517563970269	0.06639901571724027	0.042808532995455506	0.08890541689765208	0.061216152382889855
2.4	0.38478928024275333	0.20487362994587405	0.9649868379461005	0.25095822932867007	0.0550322653918184	0.04064303558571544	0.9311995974092137	0.06298003286778135	0.003028550234155533	0.0016518563416217317	0.7756990785581147	0.33263078780479605	0.3514141857013122	0.6573226656693938	0.7453623392114965	0.1440971287883951	0.07848445587516949	0.1640847108632634	0.06791593037821397	0.04385554657561974	0.09069156030420578	0.06252992947856023
2.45	0.33235797359298136	0.29336212408161655	0.9632963512919949	0.2565389151086275	0.05661473563957601	0.04277733120596436	0.9279398604124703	0.06581221496511157	0.003205228291539078	0.001829900065104772	0.8055371102945821	0.30813651901335826	0.401955490432474	0.6602998721812247	0.7730227276680501	0.15596072045408504	0.07710884596182876	0.1739813796074807	0.06942458377383726	0.04492401487085018	0.0924801255724621	0.06384453181823169
2.5	0.28417350122214075	0.3782351975698591	0.9615602972386448	0.2621120004217724	0.05825110399839054	0.04496858080915666	0.9245982052256709	0.06870270076510322	0.0033931911170313107	0.0020221732599896526	0.8332523385864091	0.2832353457942036	0.452102948443333	0.6582440715821183	0.7985501448025414	0.16794142938594925	0.07471509192293065	0.18381150308195554	0.07093934534211466	0.04599985408535329	0.09426264935429074	0.06517328323318627
2.55	0.24023180254716953	0.45865176238769156	0.9597778646164459	0.2676693066939501	0.059945165631288856	0.04720429331443773	0.9211735494077047	0.07164685774601993	0.0035934228825626547	0.00222824530731547	0.8587803484587225	0.2580043336490464	0.5013803389533307	0.6512258460146696	0.8218742889313906	0.17991968674069625	0.07127947021330111	0.19352482153656453	0.07247291469805439	0.047058096407530225	0.0960258432127592	0.06649843305384667
2.6	0.20049743206674608	0.533845733050848	0.9579554653456214	0.2731830674501418	0.06170821577742659	0.049484343778589346	0.917678673585546	0.07462898834146874	0.00380790389443344	0.002448700279197614	0.8820683264815207	0.23251380593889906	0.5493268508139936	0.6393726486869274	0.8429456524083606	0.19175572928923254	0.06678967435353787	0.2030544762262016	0.07401857629963887	0.048075147935973395	0.09774749126857263	0.06780160233301474
2.65	0.1649808309729141	0.6030910119272175	0.9560905967107791	0.27866631292461663	0.06354792980002123	0.0518075562043554	0.9141092291187737	0.07765491395900036	0.004038339381868427	0.0026840228798674435	0.9030630073839772	0.20682214760227258	0.5954874271666584	0.6228445383382312	0.8617079521806275	0.20334449338753852	0.061244519149198456	0.2123673094354478	0.07559462793238725	0.04906161796596081	0.09946062490872654	0.06904298187591468
2.7	0.13365622447740566	0.6657523635076216	0.9541786789278225	0.2841179571389381	0.06548605264827351	0.054168162991872035	0.9104569513204446	0.08072301356880347	0.004288423091452449	0.002934189881914015	0.9217267187769987	0.1810003427285449	0.6394252371002704	0.6018557133317178	0.8781201133733175	0.21455875287361797	0.054650393040747106	0.22140940335539142	0.0771883248378124	0.05006351076980081	0.10120009213810705	0.07024973731812373
