time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.002752455935765515	1.6856372992841155e-7	0.4972513141131678
0.2	0.010963730979063451	8.336583043491296e-6	0.4890952287188903
0.3	0.02449135912001764	7.749495197315386e-5	0.47579578510601084
0.4	0.04308422221262027	0.0003616452358045523	0.4577740917985575
0.5	0.06636327716608692	0.0011519500405506066	0.4355819787944096
0.6	0.09379795645083476	0.0028720390705228457	0.40986898985651204
0.7	0.12468363756922474	0.006030981932065561	0.3813459183260457
0.8	0.15812940779454082	0.011147202503974383	0.3507481884398429
0.9	0.1930690453645919	0.018664018144332006	0.31880207527233917
1.0	0.2283085709865805	0.028877071129786304	0.28619612581635484
1.1	0.26261656747709855	0.041887755445059384	0.25355931556507233
1.2	0.2948469953196477	0.057588218627580526	0.22144658723018532
1.3	0.3240647895727838	0.07567576384076058	0.1903315970676118
1.4	0.34963608315520806	0.09568934550305422	0.1606058348150798
1.5	0.3712570905909684	0.11705876304680458	0.1325828396916772
1.6	0.3889214731669739	0.13915753853713214	0.10650602009054648
1.7	0.4028475537149061	0.16135234699763898	0.08255857690032443
1.8	0.4133933536617098	0.18304433869806075	0.06087418500823393
1.9	0.4209813101794899	0.20370009661214045	0.041547348711095757
2.0	0.4260425100026477	0.222871940479277	0.02464265850330671
2.1	0.42897849978909003	0.24020866941793848	0.01020249053173661
2.2	0.43013329287229607	0.25545863284700054	-0.0017470307389224407
2.3	0.4297724959496971	0.268467296750309	-0.011191764839331418
2.4	0.428076234952856	0.27917125961107114	-0.018126788461035305
2.5	0.42515687324870693	0.28759000197376267	-0.022554852534695486
2.6	0.4211026657713925	0.29381617676191774	-0.02448576564525386
2.7	0.4160273321737171	0.2980057876396006	-0.023936435089589526
2.8	0.4100891139102598	0.30036882957661676	-0.02093135955609383
2.9	0.4034495603170158	0.3011597935188153	-0.015503447020381471
3.0	0.3961753170145659	0.30066770026580736	-0.0076951116843463575
3.1	0.3881282922190899	0.2992054519948827	0.002440329720007828
3.2	0.3789167707704369	0.2970981620393	0.014836900350400221
3.3	0.3679738064405493	0.2946700266653689	0.029413772837173887
3.4	0.35477520837721715	0.2922293491167706	0.04607259914719664
3.5	0.3391126852673579	0.29005166505851493	0.06469437057221504
3.6	0.3212617423950494	0.28836179570778425	0.08513589997783337
3.7	0.3019233943574187	0.2873168772647972	0.1072261164265979
3.8	0.2819676627588988	0.28699348333770197	0.13076246356921367
3.9	0.26212649014386813	0.2873824452476949	0.15550778376035926
4.0	0.24277851527710162	0.2883939984849384	0.18118813489098048
