time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.0027520383142840155	1.689090092382344e-7	0.49725172897870273
0.2	0.010957004208189054	8.35074431279341e-6	0.48910177645348396
0.3	0.02445694527448262	7.75661290644405e-5	0.4758281907040854
0.4	0.042973984389755165	0.0003615973869393442	0.4578733394598075
0.5	0.06609004928438111	0.0011503364717096209	0.4358147875557101
0.6	0.09322287305293477	0.0028638904832626244	0.4103290312345981
0.7	0.12360490782441352	0.006004501239881564	0.38215176877306645
0.8	0.15627600639548536	0.011080204036170075	0.3520384423793077
0.9	0.1901041313874597	0.018521302944700925	0.320728366755099
1.0	0.22384708768751732	0.02860986626316201	0.2889149792808539
1.1	0.25625796651356547	0.04143586601483219	0.25722376377632666
1.2	0.28621772948892754	0.05688486525743033	0.2261983813763578
1.3	0.31285963602274014	0.0746544601556455	0.19629463288159815
1.4	0.3356469889293036	0.09429178516652412	0.16788117811135753
1.5	0.3543837592002629	0.11524258998099864	0.14124549873344971
1.6	0.36916483677208606	0.13690302444876493	0.11660341269227445
1.7	0.3802925738848337	0.15866730645471722	0.09411049484425175
1.8	0.38818795402402323	0.17996697609124782	0.07387397187192099
1.9	0.39331512797046486	0.2002998194595848	0.05596397376297342
2.0	0.39612695548901194	0.21924843586940188	0.04042337769692376
2.1	0.39703129157735473	0.23648969203025108	0.027275821897478673
2.2	0.39637206755739224	0.25179696632932624	0.016531761288117244
2.3	0.3944213578848882	0.2650372642419189	0.00819266327539638
2.4	0.39138324170315386	0.27616500703770225	0.00225358899070823
2.5	0.3874036477406797	0.2852136573430818	-0.001295519702966685
2.6	0.3825798659276673	0.2922858575332953	-0.002469516585331658
2.7	0.3769616821819157	0.2975429449823337	-0.001288399854728818
2.8	0.3705442533883443	0.30119431704031013	0.002221885747772422
2.9	0.3632686503582065	0.30348639399014216	0.008028325649903495
3.0	0.3550515188007942	0.30469109434607466	0.01608943773393965
3.1	0.3458450996754579	0.3050939314250751	0.026353577102688295
3.2	0.33569095363530643	0.3049818294718795	0.038756877713554815
3.3	0.3247102386204635	0.30463068801185067	0.05322075721491849
3.4	0.31300792140700007	0.3042926696797849	0.06964893709067185
3.5	0.30054559704403355	0.304183284856871	0.08792399620166164
3.6	0.28708049062740904	0.30446877289633417	0.10790357046085229
3.7	0.2722454549816471	0.30525506758590565	0.12941641882628158
3.8	0.25575896995903813	0.3065805112374166	0.1522586919092282
3.9	0.23763770319433894	0.30841478661749033	0.17619083658583864
4.0	0.21825319458932493	0.3106657712664397	0.20093563307280873
