energy	weight	density_proxy	mx	ipr
-7.0253316875655925	0.004697336497588304	4.6161195730563566e7	-0.06337112678673082	0.49089902309088657
-7.0253316659023755	7.825377850782248e-21	1.2381493735890339	-0.06337091076040285	0.4908990704972601
-5.41001770149735	0.002424870978024187	1.210177560584877	-0.2340344779436289	0.2660004501332159
-5.372681620868155	5.713194226033273e-32	24.777799606159554	-0.1622929998285151	0.1941438836727173
-5.329300283817419	0.0016537322189526479	32.47871751392476	-0.07087116537798037	0.33850982595349116
-5.311102834724813	8.271758461136706e-32	9.251977700082403	-0.02793993192739187	0.24786022890542367
-5.113130285917166	0.0013202700627525463	8.547548770598613	-0.24140191429322147	0.25842974842685
-5.077117624031486	2.1653902886544744e-32	25.90154929353616	-0.17217070633897097	0.3726467767579605
-5.035914827593246	1.854153223760294e-5	24.985047615331133	-0.08625250404474519	0.3302637656312998
-4.9970697477659725	0.0006096676767736736	27.303698143018064	0.004765881711394248	0.3329507919760218
-4.962664677026686	6.7994182872129535e-31	31.833372534579304	0.07399610379553255	0.37243867157053034
-4.9342426000037465	0.014712389331552486	8.054996583897346	0.1233910529762511	0.2577650822818164
-4.7143715860031365	3.3276176144651124e-30	8.391412740875353	-0.03610471663772676	0.24742830245297381
-4.695903709788299	0.0017706746470488005	39.23730394541741	0.006544708878683633	0.32217451223394966
-4.663399684294951	2.141046701128691e-31	33.624172724309965	0.07097164892867933	0.19480997436684253
-4.636422692473811	0.015161493301605855	1.663375856610106	0.11757365146372563	0.2483029948175275
-3.461025613484569	0.0027604894463550576	1.7015526203349656	-0.34172922549293117	0.09186596104167429
-3.4610256015473593	1.1008206893142165e-19	44.63802052517491	-0.34172909283679886	0.09200987747610088
-3.416220759316091	5.317881799405266e-19	44.63802451646615	-0.24984003630517848	0.10177244957911459
-3.4162207513850893	0.0007024382409449089	60.585186477445944	-0.24983994502871998	0.09950367222998753
-3.383209389437011	0.0005519342599087794	60.58518980422953	-0.18367323139497654	0.15795564339163293
-3.3832093833186914	1.5524914459323318e-19	137.19914566068107	-0.18367315974935472	0.1574500246933928
-3.368632039189172	0.0011356366402657993	137.19916789496506	-0.15871731018093566	0.1575768862417378
-3.3686320354332353	1.96190619572971e-18	75.69025016024894	-0.1587172655850539	0.15762130841889246
-3.342208556696174	4.4169322465506963e-20	75.69025332927842	-0.09869092831854469	0.10036951584079554
