time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.0027520443296720713	1.6852962846618448e-7	0.4972517238836163
0.2	0.010957124374621383	8.329960668194175e-6	0.48910171914888617
0.3	0.024457752774140164	7.735917394498368e-5	0.47582809789772323
0.4	0.04297740979745357	0.0003605435566519424	0.45787387542984764
0.5	0.06610110778599135	0.0011466016461709	0.4358185270837194
0.6	0.09325240625319119	0.002853359124771971	0.4103424420570774
0.7	0.12367319382360026	0.00597917680648676	0.38218779143320153
0.8	0.15641650281499134	0.011026145586080033	0.35211941230826965
0.9	0.19036586501781086	0.018416252489129176	0.32088894560996056
1.0	0.2242937175039196	0.028420842266510683	0.28920475052278455
1.1	0.25696197538949767	0.04111706403214792	0.25770919609912185
1.2	0.28724982138729865	0.05637618710309219	0.22696395610709716
1.3	0.3142754921981678	0.07388089131397524	0.19744304548446487
1.4	0.33747465975408963	0.09316368813969236	0.16953263748831982
1.5	0.356614477594492	0.11365682305721066	0.14353624392281195
1.6	0.37174892703248613	0.13474467135981594	0.11968363447603698
1.7	0.383139964574263	0.15581173633133877	0.09814188581726814
1.8	0.39117213293257813	0.17628195071000055	0.07902713366559033
1.9	0.3962799079479855	0.1956474186655805	0.062415888891287435
2.0	0.39889475140998537	0.21348666311649955	0.04835511129977583
2.1	0.39940913077038726	0.22947373279525243	0.03687056157857437
2.2	0.3981522881626611	0.24338020206176206	0.027973236531339638
2.3	0.39537724626967025	0.2550722404430492	0.021663913544699587
2.4	0.3912640134298789	0.26450460649726565	0.01793597889640058
2.5	0.38594196617616267	0.2717127258282129	0.016776793319616897
2.6	0.37952292323644304	0.2768036280983308	0.018167867145497008
2.7	0.37212360654487875	0.27994674391387325	0.022084091169851956
2.8	0.36385523610295795	0.2813646594812524	0.028492215406321898
2.9	0.35477556792313253	0.2813231941301463	0.03734870382993045
3.0	0.3448268592279724	0.2801204240659932	0.04859703556110397
3.1	0.3338041313290033	0.27807437421749726	0.06216448542336203
3.2	0.3213953435869035	0.27550909786367633	0.07795840914568215
3.3	0.30730183458018817	0.2727389787368339	0.09586208543799267
3.4	0.29139357106029135	0.27005142966303547	0.11573022807475251
3.5	0.27381395494405586	0.26768882827236656	0.1373843699053925
3.6	0.2549651449597978	0.26583157850085404	0.16060842639903225
3.7	0.23537683873719403	0.2645851547459939	0.1851448538913746
3.8	0.21553166728178544	0.26397434655751734	0.210691909131782
3.9	0.19573541736824143	0.2639472260094555	0.23690257246588764
4.0	0.17608478755494691	0.2643893792014681	0.2633856978775414
