time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
0.9	0.2555868400913176	0.3752354205121989	0.797610290781058	0.5926645817756593	0.09729187211925817	0.05388324942015668	0.6361821759598439	0.35125130649131714	0.009465708380470086	0.0029034045680748155	0.8650160849946995	0.0892296076701865	0.5690458547868839	-0.3929650552427643	0.6915451680780397	-0.039688164807507434	-0.4442511698920185	0.446020461835794	0.1222898755148294	0.041464785717168384	0.37193937331034865	0.15369247787767293
0.95	0.276790692425535	0.3594257699803334	0.7763366403639492	0.6181799014359589	0.10676163854715047	0.05866451594244913	0.6026985791715839	0.3821463905393719	0.011398047465272405	0.0034415254307618684	0.8518741314152295	0.10125154250955265	0.5321104536473354	-0.39717312227266593	0.6639939939009925	-0.05373985312070059	-0.47334731591240453	0.476388133033257	0.11767437046875973	0.03380495166387698	0.3585062157257197	0.15389382432747767
1.0	0.2985264954959967	0.34790871048161437	0.7545087530500179	0.6424616607173282	0.11597516938446692	0.0634353291827973	0.5692834584290928	0.4127569854916674	0.013450239913755793	0.004024040988529856	0.836864189917845	0.12109057621159335	0.49531278001036694	-0.3991464117672691	0.6361231076358448	-0.0697354982021962	-0.5010940049563092	0.5059231577153414	0.11458592847218352	0.026606166001545306	0.34744180855269136	0.1529066203814975
1.05	0.32076130069796777	0.3406122956587314	0.732382146284185	0.6653267066947186	0.12483620194874633	0.06821017513852183	0.5363836081958293	0.44265962664124014	0.015584077316988175	0.004652627992427822	0.8162931309589679	0.16367182026851504	0.4588243482440905	-0.3989600734051068	0.6080204953067146	-0.08760517076815945	-0.5273308051049806	0.5345581764017696	0.11288032895926281	0.020303840154408448	0.3389557375998975	0.15092472583339922
1.1	0.34344696357537496	0.337440851212972	0.711568000895966	0.6852355098796143	0.13326628214324676	0.07301294457131109	0.5063290198990814	0.46954770399997503	0.01775990195628345	0.005330890074973346	0.7554449373247308	0.31433755895775134	0.4227983593658676	-0.3967019647531792	0.579767972141875	-0.10724674449508163	-0.5519137599527882	0.5622371942783733	0.11241577572217443	0.01524295378764462	0.3329365321199178	0.1482103934251855
1.15	0.36652590925007755	0.3382703552886766	0.7128607487793724	0.6814643905332138	0.1411992779478628	0.07788247180943464	0.5081704471502876	0.4643937155648046	0.019937236092997815	0.006065679415147381	0.8051574009131798	0.18015912688454316	-0.12853194469133078	-0.5747180868686564	0.5889153930575289	0.38737107359778267	-0.39246753123268263	0.5514409412912461	0.11305353632291326	0.011684357640777243	0.3290382908581104	0.1450402926393548
1.2	0.38994851406521513	0.3429460725276344	0.7312297555777206	0.6591132176143683	0.1485863540104887	0.08287085527689012	0.534696955442253	0.43443023363396555	0.02207790459813027	0.006867578654323267	0.8389658203866338	0.04063671415775942	-0.1513131986536651	-0.5956395551190907	0.6145585112170133	0.35266703230760554	-0.38635593621353276	0.5231108344548878	0.11465240899856122	0.009787752143785244	0.32675854586368125	0.14165786049824014
1.25	0.3570107265213599	0.3512789812386278	0.7498018948293338	0.6351234198725395	0.15539428168555178	0.0880465931491669	0.5622028814896594	0.4033817584705901	0.02414738278056861	0.007752202565174922	0.8525577694163559	0.013765336933439886	-0.17543011128602004	-0.614591386134429	0.6391387140961374	0.31880684936051207	-0.3784713899291431	0.49485189723196343	0.11705944298590687	0.009585342465544322	0.32550761020320973	0.1382403528653462
1.3	0.3215019454469647	0.3630385384808455	0.7675441448984877	0.6105975927000176	0.1616035168571695	0.0934889692039117	0.5891240143679506	0.37282942021105653	0.026115696660605467	0.00874018736280995	0.8638833877799489	0.03057790373285649	-0.20071673991877848	-0.6315038040458674	0.6626343367257871	0.28590860450278655	-0.36892414944872787	0.46674271089669744	0.12010010742005961	0.010968910464789428	0.3246669797784669	0.13488520917590674
1.35	0.2897178569388661	0.3779465689142934	0.7843020327716125	0.5857616880446689	0.16720992178403346	0.09928207707473742	0.6151296786096835	0.34311675518094	0.02795915794302259	0.009856930828274102	0.8742681446024999	0.04541275770794417	-0.22700449372063058	-0.6463166531512402	0.685022814444877	0.2540917015128674	-0.3578353520070447	0.43887211340401855	0.12356606933328718	0.013704175777162542	0.32363465808551095	0.13161337038936205
