length	boundary	density_energy	density_energy_per_site	observable_energy	observable_energy_per_site	ipr_energy	ipr_energy_per_site
4	open	-1.0233949786538572	-0.2558487446634643	-1.0233949786538572	-0.2558487446634643	7.017375714326117	1.7543439285815292
6	open	-1.1259054919878775	-0.18765091533131292	-1.1259054919878775	-0.18765091533131292	11.025695259270147	1.8376158765450246
8	open	-2.641534703582508	-0.3301918379478135	-2.641534703582508	-0.3301918379478135	15.03401649623725	1.8792520620296562
4	periodic	-3.314918529144624e-15	-8.28729632286156e-16	-3.314918529144624e-15	-8.28729632286156e-16	8.016642935299782	2.0041607338249454
6	periodic	-2.116913258211869	-0.35281887636864484	-2.116913258211869	-0.35281887636864484	12.024964341483377	2.0041607235805627
8	periodic	-4.630881950911587e-15	-5.788602438639484e-16	-4.630881950911587e-15	-5.788602438639484e-16	16.033285779964316	2.0041607224955396
