time	rate	entropy	mz
0.0	-0.0	-0.0	0.5
0.1	0.002752063479405858	1.6912215913958777e-7	0.4972517034365872
0.2	0.010957393210400146	8.36308332812952e-6	0.48910135876663113
0.3	0.024458799832756544	7.769649424602858e-5	0.4758260038529335
0.4	0.04297933084375054	0.0003623034276459062	0.457866127151288
0.5	0.06610145737564456	0.001152984559572085	0.4357963099867617
0.6	0.09324231125887558	0.0028717144064782287	0.41028873088218215
0.7	0.12363171696993916	0.006023982063416897	0.382073279982722
0.8	0.15630414839751383	0.011122766573432242	0.3518980724120696
0.9	0.19011934534054548	0.018605106585685337	0.32049370417959266
1.0	0.22382511709770636	0.028761402688606275	0.2885437840178908
1.1	0.25616523272143515	0.041691087566470775	0.25666326453784993
1.2	0.2860153109034199	0.05728964998036232	0.22538505856767635
1.3	0.3125101901793652	0.07526434487618186	0.19515450841650997
1.4	0.33512295348735577	0.09517103016301928	0.16633057783293315
1.5	0.3536748018215815	0.11646274627317438	0.1391922058533507
1.6	0.36828355873390045	0.13854123933565907	0.11394809684204363
1.7	0.3792764504151485	0.1608046167021511	0.09074828294636757
1.8	0.3870977399432156	0.18268680569720547	0.06969602336286576
1.9	0.39223178572665235	0.20368683883403607	0.05085893378313955
2.0	0.39514769271359557	0.22338786056142756	0.034278604718060865
2.1	0.39626606451693575	0.24146701955096994	0.019978318246971764
2.2	0.3959431977875344	0.25769806780907983	0.007968774086090393
2.3	0.39446160261470153	0.2719486560417263	-0.0017480325860761245
2.4	0.3920308533664621	0.2841741060928291	-0.009176491331699368
2.5	0.3887959735765598	0.29440882527564605	-0.01432625067940127
2.6	0.3848450523483734	0.3027559869805582	-0.017211916619001733
2.7	0.38021608752065117	0.30937625706444033	-0.01785325189032124
2.8	0.37490764275698757	0.3144761613257752	-0.01627563401408913
2.9	0.368898075338857	0.3182960248292919	-0.012510628545153599
3.0	0.36216597916109206	0.3210975490375898	-0.0065966328872895455
3.1	0.3546902857397057	0.32315134857222233	0.0014203700321028094
3.2	0.3464204999347672	0.32472480704196033	0.011485850718258547
3.3	0.3372481081774998	0.32607052921244045	0.02353543970985309
3.4	0.3270349025705054	0.3274155149991604	0.037493185656449574
3.5	0.315712557377514	0.32895106870036145	0.05326929379758114
3.6	0.3033744378849714	0.3308235434097579	0.07075734795936832
3.7	0.2902431430342466	0.33312643579751694	0.08983111440946932
3.8	0.2764971243915175	0.3358950150867648	0.11034113107239489
3.9	0.26208991712788304	0.33910518154135166	0.13211138589938964
4.0	0.24673478068157575	0.3426780822239356	0.15493646763237195
